Codi,Nom,Data,Precipitacio_mm
X9,Caldes de Montbui,2026-03-05,17.5
XA,la Panadella,2026-03-05,41.3
XB,la Llacuna,2026-03-05,33.7
XC,Castellbisbal,2026-03-05,27.4
XD,Ulldemolins,2026-03-05,22.7
XE,Tarragona - Complex Educatiu,2026-03-05,17.6
XF,Sabadell - Parc Agrari,2026-03-05,15.6
XG,Parets del Vallès,2026-03-05,19.4
XH,Sort,2026-03-05,5.7
XI,Mollerussa,2026-03-05,6.9
XJ,Girona,2026-03-05,19.4
XK,Puig Sesolles (1.668 m),2026-03-05,99.8
XL,el Prat de Llobregat,2026-03-05,15.1
XM,els Alamús,2026-03-05,6.7
XN,Seròs,2026-03-05,9.5
XO,Vic,2026-03-05,15.4
XP,Gandesa,2026-03-05,26.6
XQ,Tremp,2026-03-05,12.7
XR,Prades,2026-03-05,38.2
XS,Santa Coloma de Farners,2026-03-05,27.0
XT,Solsona,2026-03-05,9.6
XU,Canyelles,2026-03-05,12.9
XV,Sant Cugat del Vallès - CAR,2026-03-05,21.5
XX,Anglesola - Tornabous,2026-03-05,6.4
XY,Alcarràs,2026-03-05,8.1
XZ,Torroella de Fluvià,2026-03-05,10.2
Y4,Alinyà,2026-03-05,10.6
Y5,Navata,2026-03-05,23.5
Y6,Tivissa,2026-03-05,39.7
YA,Puigcerdà,2026-03-05,16.1
YB,Olot,2026-03-05,38.9
YC,la Pobla de Segur,2026-03-05,4.7
YD,les Borges Blanques,2026-03-05,7.4
YE,Massoteres,2026-03-05,10.0
YF,Miami Platja,2026-03-05,11.6
YG,Tírvia,2026-03-05,11.0
YH,Pujalt,2026-03-05,17.4
YJ,Lleida - la Femosa,2026-03-05,6.3
YK,Terrassa,2026-03-05,24.3
YL,Riudecanyes,2026-03-05,17.7
YM,Granollers,2026-03-05,19.6
YN,Vielha - Elipòrt,2026-03-05,10.4
YO,Sant Sadurní d'Anoia,2026-03-05,22.0
YP,Palafrugell,2026-03-05,7.6
YQ,Port de Barcelona - ZAL Prat,2026-03-05,13.2
YR,Vilanova i la Geltrú,2026-03-05,12.3
YS,Cabanes,2026-03-05,15.0
YT,Bonabé (1.693 m),2026-03-05,7.5
YU,Cantonigròs,2026-03-05,55.4
YV,Mataró,2026-03-05,27.3
YX,Batea,2026-03-05,26.5
YY,Viladecans - les Filipines,2026-03-05,16.5
Z1,Bonaigua (2.266 m),2026-03-05,13.8
Z2,Boí (2.535 m),2026-03-05,18.2
Z3,Malniu (2.230 m),2026-03-05,18.4
Z5,Certascan (2.400 m),2026-03-05,8.6
Z6,Sasseuva (2.228 m),2026-03-05,3.1
Z7,Espot (2.519 m),2026-03-05,13.0
Z9,Cadí Nord (2.143 m) - Prat d'Aguiló,2026-03-05,41.9
ZB,Salòria (2.451 m),2026-03-05,19.8
ZC,Ulldeter (2.413 m),2026-03-05,41.6
ZE,el Port del Comte (2.290 m),2026-03-05,23.5
